customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
CUST_00615,3,64.44194527512016,4545.42242227648,One year,DSL,0,0,0,1,1,1,Credit card,1,0,0,0,1,0,0
CUST_00616,50,21.46670570462638,3585.6673378770797,Month-to-month,DSL,0,0,0,1,0,1,Credit card,1,0,0,0,1,0,0
CUST_00617,12,78.7061707701151,4885.466894798547,One year,Fiber optic,0,0,0,1,1,1,Credit card,1,1,0,0,1,0,0
CUST_00618,65,36.844438514271964,7358.004213790381,One year,DSL,0,0,0,0,0,0,Bank transfer,0,1,0,1,1,1,0
CUST_00619,54,84.25759689471896,2961.91788807887,Month-to-month,Fiber optic,0,1,0,0,0,0,Bank transfer,1,0,0,0,1,1,0
CUST_00620,5,95.9344327922866,5833.160059437598,Two year,DSL,1,0,0,0,0,1,Credit card,1,0,1,0,1,1,0
CUST_00621,57,70.04453091307414,7166.175198911435,One year,Fiber optic,0,0,1,0,0,0,Mailed check,1,1,0,1,1,0,0
CUST_00622,17,74.23636649797383,3702.2362785035016,Month-to-month,No,0,0,1,0,0,1,Mailed check,0,0,0,0,1,0,0
CUST_00623,47,115.14785596659911,3603.3011074170427,Two year,Fiber optic,1,1,0,1,1,1,Mailed check,1,0,1,0,1,0,0
CUST_00624,23,104.71673613725741,4856.724184302759,Two year,DSL,0,0,0,0,0,0,Bank transfer,1,0,1,1,1,0,0
CUST_00625,14,111.42365159514699,4772.113399437656,Month-to-month,Fiber optic,0,1,1,0,1,0,Electronic check,1,0,0,0,1,0,1
CUST_00626,66,101.37662883195864,6472.055804377588,Month-to-month,Fiber optic,0,1,0,1,1,0,Mailed check,1,0,1,1,1,0,0
CUST_00627,51,30.891834184673144,3864.218731848512,Month-to-month,DSL,0,0,0,0,0,0,Mailed check,0,0,0,0,1,0,0
CUST_00628,38,34.89918559701947,7969.371302151585,One year,No,1,0,0,0,1,1,Mailed check,0,0,0,1,1,0,0
CUST_00629,64,72.66237972689595,569.8253940515181,One year,Fiber optic,0,0,0,1,0,1,Credit card,0,1,0,0,1,1,0
CUST_00630,38,44.60696587979982,125.02600378754373,One year,Fiber optic,0,0,0,0,0,1,Bank transfer,1,0,1,0,0,0,0
CUST_00631,50,67.66954750411591,5157.566661321028,Two year,Fiber optic,0,0,1,0,0,1,Credit card,1,0,1,0,1,1,0
CUST_00632,30,59.43653238183502,2457.635807658826,One year,Fiber optic,0,0,0,1,0,0,Credit card,1,1,1,1,1,0,0
CUST_00633,51,74.94142384304533,1999.0208707259221,Month-to-month,Fiber optic,0,1,0,1,0,0,Electronic check,0,0,1,1,1,1,1
CUST_00634,63,94.68757161358226,2564.002732033816,Month-to-month,DSL,0,0,0,1,1,1,Credit card,1,0,1,0,1,0,0
CUST_00635,52,91.54909070992744,2122.775764329139,Month-to-month,Fiber optic,0,1,0,0,0,0,Electronic check,1,0,1,1,1,0,1
CUST_00636,38,72.12341324853344,343.24139231753804,Month-to-month,Fiber optic,0,0,1,1,0,1,Credit card,0,0,1,0,1,1,0
CUST_00637,30,102.23934188170581,7775.111034885651,One year,DSL,0,0,0,0,1,1,Mailed check,1,0,0,0,1,0,1
CUST_00638,51,63.08620915380333,1843.8893587769758,Two year,Fiber optic,0,1,0,0,0,0,Bank transfer,0,0,0,0,1,1,0
CUST_00639,5,109.67142898401224,5898.83512445552,Month-to-month,Fiber optic,0,0,0,0,0,0,Credit card,0,0,1,1,1,1,1
CUST_00640,29,27.12802700551639,6124.511518083985,One year,Fiber optic,1,0,0,0,1,0,Electronic check,0,1,1,1,1,0,0
CUST_00641,4,115.46600300333074,7441.1334442571115,One year,DSL,0,0,0,0,0,1,Bank transfer,1,0,1,0,1,1,0
CUST_00642,10,85.46930814313482,341.3407110377018,Month-to-month,Fiber optic,0,0,0,0,0,0,Electronic check,1,0,0,1,0,1,0
CUST_00643,56,58.00745089372053,6989.181873731361,Month-to-month,DSL,0,0,0,0,0,1,Mailed check,0,0,1,0,1,0,1
CUST_00644,17,39.715412657287736,4265.086828634422,Month-to-month,Fiber optic,0,0,0,0,0,0,Credit card,1,0,1,0,1,1,1
CUST_00645,17,67.91832294436,5097.098468730041,Month-to-month,DSL,1,0,0,1,1,1,Bank transfer,1,0,0,0,1,1,1
CUST_00646,69,39.4558323185301,5191.315189256166,Two year,Fiber optic,0,1,1,0,1,0,Mailed check,1,0,1,1,1,0,0
CUST_00647,34,36.63316077431422,6576.402659379348,Month-to-month,DSL,1,0,1,0,0,0,Credit card,0,0,1,0,0,0,0
CUST_00648,6,81.73517574129741,2733.917845056973,Month-to-month,No,0,1,0,0,0,1,Credit card,1,0,0,0,1,0,0
CUST_00649,53,72.30847245817847,5891.104399893948,Month-to-month,DSL,1,0,0,0,0,1,Electronic check,1,0,1,0,1,1,0
CUST_00650,66,87.00960346109417,4275.767066805357,Two year,Fiber optic,0,0,0,0,1,0,Electronic check,0,0,0,0,1,1,0
CUST_00651,43,112.96058774219892,6367.812713012247,Month-to-month,Fiber optic,1,0,1,0,0,1,Mailed check,0,1,0,0,1,1,0
CUST_00652,23,73.22602133390401,7925.313658884054,Month-to-month,Fiber optic,0,0,0,0,0,1,Electronic check,1,0,1,0,1,0,0
CUST_00653,55,78.09320532627977,1685.1430374897138,Month-to-month,Fiber optic,0,1,0,1,1,0,Mailed check,0,0,0,1,1,0,0
CUST_00654,16,28.962633915494212,7957.724268323983,Month-to-month,Fiber optic,0,0,0,0,1,0,Mailed check,1,0,0,0,1,1,0
CUST_00655,8,91.76357859086295,809.5160188339146,Month-to-month,No,0,0,1,0,0,1,Mailed check,0,0,0,0,0,0,1
CUST_00656,4,59.99052068041562,118.30862844802954,One year,Fiber optic,1,0,0,0,0,0,Electronic check,1,0,0,1,1,1,0
CUST_00657,4,117.67252386625789,448.87929580486696,Month-to-month,DSL,0,0,0,0,0,0,Bank transfer,0,0,0,0,1,1,0
CUST_00658,56,102.31740155956602,2800.0809974204176,Month-to-month,DSL,0,1,0,0,0,1,Mailed check,0,0,0,1,1,0,1
CUST_00659,25,72.24810405161183,5099.96001235963,Two year,DSL,0,1,0,0,1,0,Bank transfer,0,0,1,0,1,0,0
CUST_00660,67,32.322265417216606,645.3333730140121,Month-to-month,Fiber optic,0,0,0,0,1,0,Credit card,1,0,1,0,1,0,0
CUST_00661,67,105.94157932805892,144.75993478358143,Month-to-month,No,0,0,1,1,1,1,Electronic check,1,0,0,0,1,1,1
CUST_00662,27,99.97810954240217,7503.019124824479,Month-to-month,Fiber optic,0,0,1,0,0,0,Electronic check,0,0,0,1,1,1,1
CUST_00663,32,38.4585129537033,6593.220423925444,Two year,DSL,0,0,0,0,0,1,Bank transfer,0,0,0,1,0,1,0
CUST_00664,50,49.527828922031006,6492.5470519983455,Month-to-month,No,1,1,1,1,0,1,Credit card,1,0,0,0,1,0,0
CUST_00665,61,99.34072581478372,7086.951776465619,Two year,DSL,0,0,0,0,0,0,Credit card,1,1,1,0,1,0,0
CUST_00666,51,38.522844654740965,5630.270754899625,One year,DSL,0,0,0,1,1,0,Mailed check,1,0,1,0,1,1,0
CUST_00667,19,111.77524891713773,924.7926250098434,Month-to-month,Fiber optic,1,0,0,0,0,0,Electronic check,0,0,1,0,1,0,0
CUST_00668,21,62.45274251963619,3252.891485782412,Two year,Fiber optic,0,1,1,0,0,0,Credit card,1,1,0,0,0,1,0
CUST_00669,5,28.703896258765866,5812.880943070573,Month-to-month,DSL,0,0,0,1,0,1,Credit card,1,0,1,0,1,0,1
CUST_00670,42,101.57486435042809,2314.642240253015,Month-to-month,Fiber optic,0,0,0,1,0,1,Mailed check,1,0,0,0,1,0,1
CUST_00671,61,57.35096830383876,5530.510276676277,Two year,No,0,0,1,1,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00672,22,72.6499194153781,293.53774131445357,One year,Fiber optic,0,0,0,0,1,0,Bank transfer,0,0,1,1,1,0,0
CUST_00673,21,31.230434441121915,2518.4849929487864,One year,Fiber optic,1,1,0,1,0,0,Electronic check,0,0,1,0,1,1,0
CUST_00674,70,20.25840148449824,4438.129656589664,Month-to-month,Fiber optic,0,0,0,1,1,0,Credit card,1,1,0,0,1,0,0
CUST_00675,1,83.79852057932976,5093.509653099314,Month-to-month,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,0,0,1,1,1
CUST_00676,5,71.51751703337317,4658.621249249096,One year,DSL,1,0,1,0,0,0,Electronic check,1,0,1,0,1,0,1
CUST_00677,12,79.35385691231471,5612.274580980093,Month-to-month,DSL,1,0,0,0,1,1,Bank transfer,1,0,0,1,0,0,0
CUST_00678,46,99.37438503805163,148.10111109472865,Month-to-month,DSL,0,0,0,1,0,0,Electronic check,1,0,0,0,1,0,0
CUST_00679,34,84.66059134228601,897.4354798224198,Month-to-month,No,0,0,0,0,1,0,Electronic check,1,0,1,0,0,0,1
CUST_00680,49,37.47734428273772,6964.659593005246,Month-to-month,No,0,0,0,0,0,1,Credit card,1,0,0,0,1,0,1
CUST_00681,45,56.07725191105998,5485.814288312274,Two year,No,1,0,0,0,0,0,Electronic check,0,0,1,1,1,1,0
CUST_00682,27,110.58911047877604,992.1599772194893,Month-to-month,Fiber optic,1,0,0,0,1,0,Mailed check,0,0,0,0,1,0,0
CUST_00683,26,96.9944700251679,6752.388055448776,Two year,DSL,0,1,1,0,1,0,Credit card,1,0,1,0,1,0,0
CUST_00684,47,75.66370579367172,2013.6266208140787,Month-to-month,Fiber optic,0,0,0,0,1,0,Mailed check,0,0,0,0,1,0,1
CUST_00685,56,45.56449978092723,3878.2530851422653,One year,Fiber optic,0,0,0,1,0,0,Bank transfer,0,0,1,0,1,0,0
CUST_00686,63,50.206050183479505,1247.0524517888164,Month-to-month,DSL,1,0,0,0,0,1,Bank transfer,0,0,0,0,1,0,1
CUST_00687,48,93.19580675856345,5709.869445731482,Month-to-month,Fiber optic,0,0,0,1,1,0,Electronic check,0,1,1,0,1,1,0
CUST_00688,61,105.11742608527709,5368.149926012716,Month-to-month,Fiber optic,0,0,0,0,1,1,Electronic check,0,0,1,1,1,0,0
CUST_00689,26,87.14246695306144,1767.7885222124758,Month-to-month,Fiber optic,1,1,0,0,0,0,Mailed check,1,0,0,1,1,0,0
CUST_00690,36,100.95299757684418,6920.866058170314,Month-to-month,Fiber optic,0,0,1,0,0,0,Mailed check,1,0,0,0,1,1,0
CUST_00691,1,96.6656135200406,3270.3175913357263,Two year,No,0,0,0,0,1,0,Mailed check,1,0,0,0,1,0,0
CUST_00692,8,34.97039679569578,2410.8692194588602,One year,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,0,0,1,0,0
CUST_00693,52,62.3944812913302,1303.4037567698301,Month-to-month,Fiber optic,0,0,0,1,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00694,47,35.29838008285627,2202.727298872746,Month-to-month,DSL,0,0,1,0,1,0,Credit card,0,0,0,0,1,0,0
CUST_00695,56,43.52355848019848,274.0126776681543,Month-to-month,Fiber optic,0,0,0,0,0,0,Credit card,1,1,1,0,0,0,0
CUST_00696,14,106.92596246510526,4707.734190403313,One year,No,0,0,0,0,0,0,Bank transfer,0,1,1,0,1,1,0
CUST_00697,28,67.28919656331821,6753.622896117188,One year,Fiber optic,1,0,0,0,1,0,Mailed check,1,0,0,0,1,1,0
CUST_00698,2,73.53581018426608,4436.94555058897,Two year,DSL,0,1,0,1,0,0,Mailed check,1,0,1,0,1,1,0
CUST_00699,26,37.84459652277721,1832.2642991986181,Month-to-month,DSL,0,1,0,0,1,0,Electronic check,1,1,0,0,1,0,1
CUST_00700,14,51.2271786048796,365.98650788959446,Month-to-month,No,0,0,1,0,0,1,Credit card,1,0,0,0,1,1,0
CUST_00701,59,43.024616842787,1795.5617787445424,Month-to-month,DSL,1,0,0,0,0,1,Bank transfer,1,0,0,1,1,0,0
CUST_00702,56,40.61861645184264,3387.359281761629,One year,No,1,1,0,0,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00703,7,83.79607933159701,6100.930286728392,One year,Fiber optic,0,0,0,0,1,0,Electronic check,0,0,0,1,1,0,0
CUST_00704,3,45.68838476457148,1583.9585350484153,One year,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00705,23,83.20154860204184,5786.35248150202,One year,Fiber optic,0,1,0,0,0,1,Bank transfer,1,1,0,1,1,1,0
CUST_00706,18,25.845461410855393,6948.774399979881,Month-to-month,No,0,1,0,0,0,0,Credit card,0,1,1,0,1,1,0
CUST_00707,38,34.17743935271019,3686.180100056021,One year,Fiber optic,0,0,0,0,0,1,Mailed check,0,0,1,1,1,1,0
CUST_00708,15,47.45402540001254,6589.312733976487,Month-to-month,Fiber optic,1,0,0,1,0,0,Bank transfer,1,0,0,0,1,1,1
CUST_00709,64,79.70469168956916,4481.793049477255,One year,Fiber optic,1,0,0,0,0,0,Electronic check,0,0,1,0,1,1,0
CUST_00710,28,87.5841245087376,5133.017612939149,Month-to-month,Fiber optic,0,0,0,1,0,0,Electronic check,0,0,1,0,1,0,1
CUST_00711,39,64.27169667795272,4257.599836671801,Month-to-month,Fiber optic,1,0,1,1,0,0,Bank transfer,1,0,0,0,1,0,0
CUST_00712,57,64.5790914577229,3759.0644623355997,Two year,No,1,0,0,0,1,1,Electronic check,0,0,0,0,1,1,0
CUST_00713,17,92.45168513986181,1953.76219002921,Two year,DSL,0,0,0,0,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00714,44,21.582109176558244,2495.233069742264,Two year,DSL,0,0,1,0,0,0,Electronic check,1,0,1,0,1,1,0
CUST_00715,25,54.10900244742206,2390.7639396545114,Month-to-month,DSL,1,0,0,0,0,0,Bank transfer,1,1,1,0,1,0,1
CUST_00716,17,101.87070571192328,4549.982554535136,One year,Fiber optic,0,0,1,0,1,1,Bank transfer,0,1,0,0,1,0,0
CUST_00717,13,80.32194102133722,1047.6341748887303,Month-to-month,Fiber optic,1,0,1,0,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00718,25,53.722713275542034,7342.654356548447,Two year,Fiber optic,1,0,1,0,0,0,Electronic check,1,0,0,0,1,1,0
CUST_00719,68,110.55247923296739,5793.175647736594,Month-to-month,Fiber optic,0,1,1,1,1,0,Bank transfer,0,0,1,1,1,0,0
CUST_00720,10,97.26227274493826,3271.42048421423,Two year,DSL,1,0,0,0,0,0,Credit card,0,0,1,1,1,1,0
CUST_00721,67,46.48954472367334,1353.130741758386,Two year,Fiber optic,1,1,0,0,0,1,Bank transfer,1,1,1,1,1,0,0
CUST_00722,18,84.52898375257169,7067.738140800923,One year,Fiber optic,0,1,0,0,0,0,Mailed check,0,0,0,1,1,1,0
CUST_00723,34,79.57507281889568,6607.846911799205,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,0,0,0,0,1,0,0
CUST_00724,8,60.11879140389827,5801.600266465716,Month-to-month,No,0,0,0,0,0,0,Credit card,0,0,0,1,1,0,1
CUST_00725,40,56.695607920480064,2245.2216745488145,Two year,No,0,1,0,1,1,1,Bank transfer,0,0,1,0,1,0,0
CUST_00726,42,54.35604747757039,3279.3284357259845,Month-to-month,No,0,0,0,1,0,0,Mailed check,0,0,0,0,1,0,0
CUST_00727,41,81.71557833956467,911.7111943741445,Two year,No,0,0,1,1,0,0,Bank transfer,1,0,0,1,1,0,0
CUST_00728,6,64.24099364806695,1593.4122453475006,Month-to-month,Fiber optic,0,0,1,0,0,1,Mailed check,1,0,1,0,1,1,0
CUST_00729,52,103.1863113251422,6285.8314348021895,Month-to-month,No,0,0,1,0,1,0,Electronic check,0,0,0,0,1,0,1
CUST_00730,26,86.96026161339618,5748.805878920402,Two year,Fiber optic,1,1,0,0,0,1,Electronic check,1,0,0,0,1,0,0
CUST_00731,64,26.993160570943413,4788.537527509884,One year,DSL,1,1,1,0,0,0,Credit card,1,0,1,0,1,0,0
CUST_00732,59,84.01682238281661,7176.241134816765,One year,DSL,1,1,1,0,0,0,Credit card,1,1,0,0,1,0,0
CUST_00733,56,47.11474365001848,4707.805490723059,One year,Fiber optic,0,0,0,0,1,1,Bank transfer,1,0,0,0,1,0,0
CUST_00734,59,79.28119916534227,3789.0471997125246,Month-to-month,No,1,0,0,0,0,1,Credit card,1,0,0,0,1,0,0
CUST_00735,70,88.01319311034514,2788.9288958155253,One year,No,1,0,1,0,0,0,Bank transfer,1,0,0,0,0,0,0
CUST_00736,33,43.08291891540121,7529.543195315763,Month-to-month,Fiber optic,0,0,1,0,0,1,Electronic check,1,0,0,0,1,0,0
CUST_00737,53,65.68586448803686,753.4521460423927,Two year,No,0,0,0,1,1,0,Electronic check,1,0,1,0,1,0,0
CUST_00738,22,39.032486281906785,7454.0102392803865,Two year,Fiber optic,0,0,0,0,1,1,Mailed check,0,0,0,1,1,1,0
CUST_00739,21,25.23388757865083,6631.0458134550445,Month-to-month,DSL,1,0,0,1,1,0,Bank transfer,0,0,1,0,1,0,0
CUST_00740,70,57.84764234858691,1126.4464038320402,One year,DSL,0,0,0,1,0,0,Electronic check,1,0,0,1,1,0,0
CUST_00741,70,56.2944271845992,4563.376425634503,One year,DSL,0,0,1,0,0,1,Electronic check,1,0,0,0,1,0,0
CUST_00742,4,119.5480490704257,6945.7290558177865,Month-to-month,No,0,0,1,0,1,1,Bank transfer,1,0,0,0,1,0,0
CUST_00743,62,64.63523511976422,4617.292392496514,Two year,No,0,0,0,0,0,0,Mailed check,1,1,0,0,1,0,0
CUST_00744,62,53.35695494722004,7266.878590328916,Month-to-month,No,0,0,0,1,0,0,Mailed check,0,0,0,0,1,1,0
CUST_00745,24,78.04750067166746,7549.572152846736,Month-to-month,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,0,0,0,0,0
CUST_00746,55,28.876739410776846,3436.8377252560167,Month-to-month,No,0,1,0,1,1,0,Mailed check,0,1,1,0,1,1,1
CUST_00747,9,116.16657359548132,3080.7779251099564,Month-to-month,Fiber optic,1,1,0,0,0,0,Electronic check,0,0,0,0,1,0,0
CUST_00748,3,83.49600455910331,7496.937116356339,One year,No,0,1,0,1,0,0,Bank transfer,1,0,1,0,1,1,0
CUST_00749,31,95.48378199408478,5433.606483082378,One year,Fiber optic,0,0,0,1,1,0,Bank transfer,0,0,0,0,1,1,0
CUST_00750,40,37.04779381739175,1016.5791826505374,One year,Fiber optic,0,0,0,0,0,1,Electronic check,1,1,0,1,1,0,0
CUST_00751,36,60.94778530052039,434.1048188591815,One year,DSL,0,0,0,0,0,0,Electronic check,1,0,0,0,1,0,0
CUST_00752,24,62.26891133961895,4560.569502878378,Month-to-month,Fiber optic,0,0,0,0,1,0,Electronic check,0,1,0,1,1,0,0
CUST_00753,6,102.18064439010868,7448.3506269635545,Month-to-month,Fiber optic,0,0,0,0,1,0,Credit card,1,0,1,1,1,1,0
CUST_00754,66,20.123667975940943,6769.5647490059655,Month-to-month,Fiber optic,1,1,0,0,1,1,Bank transfer,1,0,1,0,1,0,0
CUST_00755,4,50.08531083532551,5439.197197068258,Month-to-month,Fiber optic,1,0,0,1,1,0,Bank transfer,0,0,0,1,1,0,0
CUST_00756,6,118.12363743443039,1199.0152062395914,One year,Fiber optic,1,1,1,0,0,0,Bank transfer,0,0,0,1,1,0,0
CUST_00757,51,67.48865435062186,2108.427931614695,Month-to-month,Fiber optic,0,1,1,1,1,1,Mailed check,1,0,1,0,1,0,0
CUST_00758,62,58.25262802440083,7016.538689765667,Month-to-month,DSL,0,0,1,1,0,1,Electronic check,1,0,0,0,1,1,1
CUST_00759,57,31.982900201764636,1544.1771695895136,Month-to-month,Fiber optic,1,0,1,0,1,1,Electronic check,0,0,0,0,1,1,1
CUST_00760,66,117.41646286280155,2299.671325178433,Two year,DSL,0,0,0,1,1,1,Electronic check,0,0,0,0,1,0,1
CUST_00761,8,22.002635592582447,1123.8451444439916,Two year,Fiber optic,0,0,0,0,1,1,Credit card,1,0,0,0,1,0,0
CUST_00762,26,93.71802250072432,5441.255028173848,One year,No,0,0,0,1,1,1,Bank transfer,1,0,0,1,1,0,0
CUST_00763,51,96.85998047885084,7557.460212369356,Two year,No,0,0,1,0,1,0,Electronic check,0,0,1,1,1,1,1
CUST_00764,45,44.36567160638666,2224.847449603549,One year,Fiber optic,0,0,1,0,0,0,Credit card,1,0,1,0,1,1,0
CUST_00765,44,87.15584436130374,3855.7122020155825,One year,No,1,0,0,0,1,0,Electronic check,1,0,1,0,1,0,1
CUST_00766,5,29.292914437938993,5111.283943718514,Month-to-month,No,0,0,0,0,0,0,Mailed check,1,1,0,1,1,0,0
CUST_00767,70,45.70472664320799,7995.783360903482,One year,No,0,0,0,0,0,0,Bank transfer,0,0,1,0,0,1,0
CUST_00768,26,98.7901988292265,927.9837134808197,One year,DSL,1,0,0,0,0,0,Credit card,1,0,1,0,1,0,0
CUST_00769,68,106.46861920335402,4038.709316095102,One year,Fiber optic,1,0,0,0,0,1,Electronic check,0,0,1,0,1,0,0
CUST_00770,19,80.84864126597913,3142.4489472297505,One year,DSL,0,0,0,1,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00771,20,70.68384318204826,6939.979305256606,Month-to-month,DSL,0,0,0,0,1,0,Credit card,1,0,1,0,1,0,1
CUST_00772,12,35.93040206189803,3860.145074992082,One year,DSL,1,1,0,0,0,1,Bank transfer,1,0,0,0,1,0,0
CUST_00773,47,26.310903307915016,976.7224442226699,Two year,Fiber optic,1,0,0,0,0,0,Bank transfer,1,1,1,0,1,1,0
CUST_00774,1,31.764902847355863,5111.950747764011,Month-to-month,No,0,0,0,1,0,0,Mailed check,1,0,0,0,1,0,1
CUST_00775,14,42.73573000960988,6189.16688428465,One year,No,1,0,1,1,1,0,Bank transfer,1,0,0,0,1,0,0
CUST_00776,64,54.16745018969208,122.76188815835528,Month-to-month,Fiber optic,0,0,0,0,0,1,Credit card,0,0,0,0,1,0,0
CUST_00777,38,58.090952551098724,6885.757814822973,One year,Fiber optic,0,0,1,0,1,0,Bank transfer,1,0,1,1,1,1,0
CUST_00778,37,54.63217685890035,1569.5817000447585,One year,Fiber optic,0,0,1,0,1,1,Credit card,0,0,0,0,1,0,0
CUST_00779,11,43.905533219726564,4461.347980761685,Month-to-month,No,0,0,0,0,0,0,Bank transfer,0,0,1,0,1,0,1
CUST_00780,3,70.9724246751698,3384.800255430856,One year,DSL,1,0,0,1,1,0,Electronic check,1,0,1,0,0,0,1
CUST_00781,33,102.52861082328968,5785.2651512231905,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,1,0,1,0,1,1,0
CUST_00782,6,47.97035384714792,3032.1767568073606,One year,DSL,0,0,0,1,1,1,Electronic check,1,0,1,1,1,0,0
CUST_00783,50,114.23870191022331,6971.129095785515,Month-to-month,DSL,0,0,1,0,0,1,Mailed check,1,0,1,0,1,0,1
CUST_00784,10,107.33366617238478,5870.921251574443,One year,Fiber optic,0,0,0,1,0,1,Credit card,1,0,1,0,1,0,0
CUST_00785,5,36.17642113521096,5216.93405139708,Month-to-month,DSL,0,1,1,0,1,1,Mailed check,1,0,0,1,1,0,0
CUST_00786,23,98.62759567570944,6390.300704946549,One year,No,0,0,0,1,0,0,Bank transfer,0,0,1,0,1,1,1
CUST_00787,10,77.45873823177666,6056.78197593422,Month-to-month,No,0,1,0,1,1,1,Bank transfer,1,0,1,0,0,1,0
CUST_00788,44,76.65753621714185,383.9155318802714,Two year,No,1,0,0,1,0,0,Electronic check,1,0,0,0,1,0,0
CUST_00789,2,59.10427630581744,3218.4013953741423,Two year,No,0,0,0,0,0,1,Mailed check,0,0,1,1,1,0,0
CUST_00790,13,70.11529991820098,7453.3776488002695,Two year,DSL,0,1,0,0,0,0,Credit card,0,1,0,0,1,0,0
CUST_00791,40,59.717877742921104,1093.221725038587,One year,DSL,1,0,1,0,0,0,Credit card,1,0,0,1,1,0,0
CUST_00792,2,73.97326187599428,5923.062748413205,One year,DSL,0,1,0,0,0,0,Bank transfer,0,0,0,0,1,1,0
CUST_00793,65,82.79500527726358,7799.275309549104,Month-to-month,No,0,0,0,0,0,0,Credit card,0,0,0,0,1,0,1
CUST_00794,63,87.43038064090484,512.3691694552758,Month-to-month,Fiber optic,1,0,0,0,0,0,Bank transfer,0,0,1,1,1,0,1
CUST_00795,17,73.24811925594261,5489.331656950223,Month-to-month,Fiber optic,0,1,0,0,1,1,Bank transfer,0,0,1,0,1,1,1
CUST_00796,9,92.14220673287318,3798.4177162781402,One year,Fiber optic,0,0,1,0,1,0,Bank transfer,1,0,1,1,1,0,0
CUST_00797,15,34.12780492755058,4675.484517460305,Two year,DSL,0,1,1,0,0,0,Electronic check,1,0,1,1,1,0,0
CUST_00798,24,41.198249090223854,774.1965582261663,Month-to-month,Fiber optic,0,0,0,0,0,1,Electronic check,0,0,0,1,1,1,1
CUST_00799,38,101.87350040742702,439.7549197488219,Two year,Fiber optic,1,0,1,0,0,0,Bank transfer,1,0,0,0,1,1,0
CUST_00800,35,52.252797784641515,5368.246618352281,One year,Fiber optic,0,0,0,0,0,1,Bank transfer,0,0,1,0,1,1,0
CUST_00801,49,22.289382497612024,6604.144495583671,One year,Fiber optic,1,1,0,0,0,0,Bank transfer,1,0,1,1,1,1,0
CUST_00802,69,35.37911496680311,6277.921145970441,Month-to-month,No,1,0,0,0,0,1,Credit card,1,1,0,0,1,0,1
CUST_00803,62,42.361443449631125,4396.065250143275,Month-to-month,Fiber optic,0,0,1,1,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00804,60,115.73228878945872,888.9478869758076,One year,DSL,0,1,0,1,1,0,Bank transfer,1,0,1,0,1,0,0
CUST_00805,50,77.30414289308493,5535.551106304509,One year,DSL,0,1,0,1,0,0,Mailed check,1,0,1,0,0,1,0
CUST_00806,9,113.27307404762549,2010.922180077753,Month-to-month,No,0,0,0,1,1,0,Mailed check,1,1,0,0,1,0,1
CUST_00807,34,77.5163350496625,7297.442751862331,One year,Fiber optic,0,0,0,0,0,1,Mailed check,1,1,0,0,1,0,0
CUST_00808,35,67.93544401378517,6722.296340411069,Two year,No,1,0,0,0,1,0,Mailed check,1,0,1,0,1,1,0
CUST_00809,1,51.372769119409604,5704.125439990388,Two year,DSL,1,0,0,0,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00810,40,80.63709444333756,7595.88305106593,Two year,No,0,0,0,0,0,0,Mailed check,1,0,0,0,1,0,0
CUST_00811,64,33.91980246175298,348.23238993905613,Month-to-month,No,0,0,0,0,0,1,Credit card,1,0,1,1,1,0,0
CUST_00812,22,109.82616272927059,5915.98335798002,Month-to-month,Fiber optic,1,0,0,0,0,0,Credit card,0,1,1,1,1,0,1
CUST_00813,60,102.93324051412837,2708.917956757602,One year,Fiber optic,0,1,0,0,0,1,Mailed check,1,0,0,0,1,0,0
CUST_00814,64,51.753144787673705,7257.920496922286,Month-to-month,Fiber optic,1,1,0,0,0,0,Electronic check,0,0,0,0,0,0,0
CUST_00815,72,115.27975276012943,2206.734053629623,Month-to-month,DSL,0,0,0,1,1,0,Credit card,0,0,0,0,1,0,1
CUST_00816,11,102.5200767415568,5826.366344588635,Month-to-month,Fiber optic,0,0,1,0,0,0,Credit card,0,0,0,0,1,0,0
CUST_00817,14,86.63068858350397,7033.411455241173,Month-to-month,Fiber optic,1,0,0,0,1,1,Mailed check,1,0,1,1,1,0,0
CUST_00818,60,32.176191112527476,429.08886522319114,Month-to-month,DSL,0,0,0,0,0,1,Mailed check,1,0,0,1,1,0,0
CUST_00819,30,67.82340230480722,3241.4158787770853,Month-to-month,Fiber optic,1,0,0,0,1,0,Bank transfer,1,0,1,1,1,0,0
